doc_id,true_label,pred_label,correct,text_len,num_nodes,num_edges,source,model
6132,0,0,True,432,238,415,how-to,human
6133,1,0,False,27,26,29,chat,meta-llama/Llama-2-70b-chat-hf
6134,0,0,True,422,209,406,how-to,human
6135,1,1,True,422,230,412,how-to,gpt-4
6136,1,1,True,291,147,279,chat,gpt-3.5-turbo-instruct
6137,0,0,True,37,33,37,chat,human
6138,0,1,False,28,27,29,how-to,human
6139,1,1,True,337,141,307,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6140,1,1,True,332,146,291,how-to,cohere.command-text-v14
6141,0,1,False,131,85,121,chat,human
6142,0,1,False,412,177,344,how-to,human
6143,1,1,True,209,112,194,chat,ai21.j2-ultra-v1
6144,0,0,True,458,212,399,how-to,human
6145,1,1,True,194,124,205,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6146,0,1,False,448,240,440,how-to,human
6147,1,0,False,10,13,12,chat,ai21.j2-ultra-v1
6148,0,0,True,242,134,231,how-to,human
6149,0,0,True,18,21,21,how-to,human
6150,1,1,True,101,71,100,chat,cohere.command-text-v14
6151,1,1,True,99,67,97,how-to,cohere.command-text-v14
6152,0,0,True,344,186,334,how-to,human
6153,1,1,True,25,21,18,chat,gpt-4
6154,0,1,False,19,18,20,chat,human
6155,0,0,True,26,28,28,how-to,human
6156,0,0,True,310,153,297,how-to,human
6157,1,1,True,95,63,100,how-to,cohere.command-text-v14
6158,0,0,True,39,38,43,chat,human
6159,0,0,True,195,107,165,chat,human
6160,1,1,True,54,48,56,chat,gpt-3.5-turbo-instruct
6161,0,0,True,26,25,27,chat,human
6162,1,1,True,126,67,105,chat,meta-llama/Llama-2-70b-chat-hf
6163,0,0,True,312,183,307,how-to,human
6164,1,1,True,267,132,212,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6165,1,1,True,188,112,175,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6166,1,1,True,139,91,138,chat,meta-llama/Llama-2-70b-chat-hf
6167,0,1,False,46,39,49,chat,human
6168,0,0,True,152,99,114,chat,human
6169,1,1,True,161,112,170,chat,meta-llama/Llama-2-70b-chat-hf
6170,0,1,False,13,16,16,chat,human
6171,1,1,True,101,67,103,chat,cohere.command-text-v14
6172,1,1,True,444,226,412,how-to,gpt-3.5-turbo-instruct
6173,1,1,True,32,33,34,how-to,ai21.j2-ultra-v1
6174,1,1,True,235,131,224,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6175,1,1,True,87,43,56,how-to,ai21.j2-ultra-v1
6176,0,0,True,182,121,177,how-to,human
6177,0,1,False,163,102,152,how-to,human
6178,0,0,True,322,158,271,how-to,human
6179,1,1,True,389,214,370,how-to,gpt-4
6180,0,0,True,60,48,51,chat,human
6181,1,1,True,242,137,216,chat,cohere.command-text-v14
6182,0,0,True,293,188,302,how-to,human
6183,1,1,True,174,115,174,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6184,0,1,False,212,91,174,chat,human
6185,1,1,True,210,127,215,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6186,1,1,True,260,149,251,chat,cohere.command-text-v14
6187,0,0,True,362,201,357,how-to,human
6188,1,0,False,28,26,21,how-to,ai21.j2-ultra-v1
6189,0,0,True,13,15,16,chat,human
6190,0,0,True,355,189,340,how-to,human
6191,0,0,True,175,95,173,how-to,human
6192,0,1,False,84,66,85,how-to,human
6193,0,1,False,427,244,441,how-to,human
6194,0,1,False,10,12,11,chat,human
6195,1,1,True,49,48,53,chat,gpt-3.5-turbo-instruct
6196,0,1,False,288,173,290,how-to,human
6197,0,1,False,292,171,310,how-to,human
6198,0,0,True,414,199,402,how-to,human
6199,1,1,True,27,27,32,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6200,1,1,True,162,98,160,how-to,cohere.command-text-v14
6201,0,1,False,14,13,10,chat,human
6202,0,1,False,14,15,12,chat,human
6203,0,1,False,267,127,242,chat,human
6204,1,1,True,47,37,41,chat,meta-llama/Llama-2-70b-chat-hf
6205,0,0,True,168,86,145,how-to,human
6206,0,1,False,66,62,73,chat,human
6207,0,0,True,199,116,203,how-to,human
6208,1,1,True,198,121,192,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6209,0,1,False,27,23,24,chat,human
6210,0,1,False,130,80,112,chat,human
6211,0,0,True,17,21,21,chat,human
6212,0,0,True,71,59,71,chat,human
6213,0,0,True,16,19,18,chat,human
6214,1,1,True,37,34,37,how-to,ai21.j2-ultra-v1
6215,1,1,True,79,62,82,chat,gpt-4
6216,0,0,True,106,70,106,chat,human
6217,1,1,True,34,36,37,chat,gpt-4
6218,1,1,True,433,223,424,how-to,gpt-3.5-turbo-instruct
6219,0,0,True,150,96,135,how-to,human
6220,0,0,True,408,224,374,how-to,human
6221,1,1,True,51,45,54,chat,cohere.command-text-v14
6222,1,1,True,49,50,59,chat,meta-llama/Llama-2-70b-chat-hf
6223,0,0,True,422,229,417,how-to,human
6224,0,1,False,179,103,163,chat,human
6225,0,0,True,414,221,406,how-to,human
6226,1,1,True,162,95,156,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6227,1,1,True,431,233,415,how-to,gpt-4
6228,0,1,False,175,81,111,chat,human
6229,0,0,True,243,141,257,chat,human
6230,1,1,True,35,34,38,how-to,ai21.j2-ultra-v1
6231,1,1,True,183,111,169,how-to,meta-llama/Llama-2-70b-chat-hf
6232,1,1,True,77,58,80,chat,ai21.j2-ultra-v1
6233,1,1,True,427,160,332,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6234,1,1,True,266,150,253,chat,gpt-3.5-turbo-instruct
6235,1,1,True,148,78,132,how-to,ai21.j2-ultra-v1
6236,0,0,True,349,187,335,how-to,human
6237,1,1,True,114,73,114,chat,meta-llama/Llama-2-70b-chat-hf
6238,1,1,True,12,12,11,chat,ai21.j2-ultra-v1
6239,0,0,True,387,227,402,how-to,human
6240,0,0,True,111,79,123,how-to,human
6241,1,1,True,92,67,97,how-to,ai21.j2-ultra-v1
6242,0,0,True,100,63,98,how-to,human
6243,0,1,False,252,161,275,chat,human
6244,0,1,False,15,14,14,chat,human
6245,0,1,False,242,126,229,how-to,human
6246,0,1,False,33,30,34,chat,human
6247,0,0,True,325,154,302,how-to,human
6248,0,0,True,45,40,38,chat,human
6249,1,1,True,12,12,12,chat,ai21.j2-ultra-v1
6250,0,0,True,359,201,328,how-to,human
6251,1,1,True,39,38,44,how-to,ai21.j2-ultra-v1
6252,1,0,False,94,58,89,how-to,ai21.j2-ultra-v1
6253,0,0,True,60,41,59,chat,human
6254,0,1,False,188,108,175,how-to,human
6255,0,0,True,445,224,426,how-to,human
6256,1,1,True,449,210,396,how-to,gpt-3.5-turbo-instruct
6257,0,0,True,401,201,376,how-to,human
6258,1,1,True,453,218,403,how-to,gpt-3.5-turbo-instruct
6259,1,1,True,141,98,146,chat,meta-llama/Llama-2-70b-chat-hf
6260,1,1,True,186,101,169,chat,gpt-3.5-turbo-instruct
6261,0,0,True,428,226,434,how-to,human
6262,1,1,True,11,10,10,chat,gpt-4
6263,1,1,True,307,164,316,how-to,meta-llama/Llama-2-70b-chat-hf
6264,0,0,True,422,198,380,how-to,human
6265,0,1,False,131,84,135,chat,human
6266,1,1,True,201,108,189,how-to,meta-llama/Llama-2-70b-chat-hf
6267,1,1,True,68,57,65,chat,gpt-4
6268,1,1,True,355,149,305,how-to,cohere.command-text-v14
6269,1,0,False,205,149,243,chat,cohere.command-text-v14
6270,0,0,True,438,219,432,how-to,human
6271,0,0,True,88,70,84,chat,human
6272,1,0,False,33,33,38,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6273,0,0,True,57,52,63,chat,human
6274,1,1,True,438,227,401,how-to,gpt-4
6275,1,1,True,230,125,220,chat,cohere.command-text-v14
6276,0,0,True,213,130,179,chat,human
6277,1,1,True,44,39,45,chat,gpt-3.5-turbo-instruct
6278,0,0,True,161,91,126,chat,human
6279,0,0,True,68,60,67,how-to,human
6280,0,1,False,196,110,193,how-to,human
6281,1,1,True,16,17,17,chat,gpt-4
6282,1,1,True,278,106,185,how-to,meta-llama/Llama-2-70b-chat-hf
6283,0,0,True,432,230,420,how-to,human
6284,1,1,True,223,116,207,chat,cohere.command-text-v14
6285,0,1,False,326,141,268,how-to,human
6286,1,1,True,121,60,101,chat,meta-llama/Llama-2-70b-chat-hf
6287,1,1,True,107,62,100,how-to,cohere.command-text-v14
6288,1,1,True,393,166,339,how-to,cohere.command-text-v14
6289,0,0,True,451,196,417,how-to,human
6290,1,1,True,435,267,447,how-to,gpt-4
6291,1,1,True,428,212,404,how-to,gpt-3.5-turbo-instruct
6292,1,1,True,220,104,169,how-to,meta-llama/Llama-2-70b-chat-hf
6293,1,1,True,84,59,90,how-to,ai21.j2-ultra-v1
6294,1,1,True,125,62,96,how-to,meta-llama/Llama-2-70b-chat-hf
6295,0,0,True,87,73,95,how-to,human
6296,1,1,True,36,34,38,chat,gpt-4
6297,1,1,True,394,207,368,how-to,gpt-3.5-turbo-instruct
6298,1,1,True,231,108,170,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6299,0,0,True,269,132,222,how-to,human
6300,1,1,True,446,215,398,how-to,gpt-3.5-turbo-instruct
6301,1,1,True,284,169,281,chat,cohere.command-text-v14
6302,0,1,False,102,70,81,chat,human
6303,0,1,False,273,121,202,chat,human
6304,0,1,False,162,81,121,chat,human
6305,0,0,True,29,24,26,chat,human
6306,0,1,False,329,198,323,how-to,human
6307,0,0,True,27,31,33,chat,human
6308,1,1,True,182,109,173,how-to,meta-llama/Llama-2-70b-chat-hf
6309,1,1,True,138,89,146,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6310,1,0,False,42,44,50,how-to,ai21.j2-ultra-v1
6311,1,1,True,302,165,324,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6312,0,0,True,122,77,106,chat,human
6313,1,1,True,420,224,410,how-to,gpt-4
6314,1,1,True,336,169,323,how-to,meta-llama/Llama-2-70b-chat-hf
6315,1,1,True,195,102,170,chat,meta-llama/Llama-2-70b-chat-hf
6316,0,1,False,270,162,273,chat,human
6317,0,1,False,279,156,261,how-to,human
6318,1,1,True,93,61,91,how-to,ai21.j2-ultra-v1
6319,1,1,True,300,139,237,chat,gpt-3.5-turbo-instruct
6320,0,1,False,13,14,13,chat,human
6321,1,1,True,31,27,30,chat,cohere.command-text-v14
6322,0,1,False,90,56,77,chat,human
6323,1,1,True,193,114,191,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6324,1,1,True,355,167,336,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6325,1,1,True,72,66,77,chat,gpt-3.5-turbo-instruct
6326,1,1,True,196,112,179,how-to,meta-llama/Llama-2-70b-chat-hf
6327,0,0,True,408,227,411,how-to,human
6328,0,1,False,16,17,16,chat,human
6329,1,1,True,287,127,233,chat,meta-llama/Llama-2-70b-chat-hf
6330,1,1,True,139,88,123,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6331,1,1,True,201,138,211,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6332,1,1,True,46,38,49,how-to,ai21.j2-ultra-v1
6333,1,0,False,22,15,14,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6334,0,0,True,249,91,158,how-to,human
6335,0,0,True,159,109,160,how-to,human
6336,0,0,True,177,112,184,how-to,human
6337,0,0,True,451,191,381,how-to,human
6338,1,1,True,432,212,414,how-to,gpt-3.5-turbo-instruct
6339,0,0,True,10,10,7,chat,human
6340,1,1,True,245,98,181,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6341,1,1,True,134,94,145,how-to,meta-llama/Llama-2-70b-chat-hf
6342,0,1,False,424,226,449,how-to,human
6343,0,0,True,15,17,16,chat,human
6344,1,1,True,95,76,103,chat,meta-llama/Llama-2-70b-chat-hf
6345,0,0,True,23,25,24,chat,human
6346,1,1,True,160,101,163,how-to,meta-llama/Llama-2-70b-chat-hf
6347,1,1,True,284,116,211,how-to,ai21.j2-ultra-v1
6348,1,1,True,38,35,41,how-to,ai21.j2-ultra-v1
6349,1,1,True,309,168,299,chat,meta-llama/Llama-2-70b-chat-hf
6350,1,0,False,30,28,35,chat,gpt-3.5-turbo-instruct
6351,1,1,True,49,44,52,chat,meta-llama/Llama-2-70b-chat-hf
6352,0,1,False,436,183,375,how-to,human
6353,0,1,False,10,12,11,chat,human
6354,1,1,True,248,144,258,chat,cohere.command-text-v14
6355,0,0,True,30,28,32,chat,human
6356,1,1,True,253,118,220,how-to,meta-llama/Llama-2-70b-chat-hf
6357,1,1,True,271,130,229,how-to,meta-llama/Llama-2-70b-chat-hf
6358,1,1,True,426,172,368,how-to,cohere.command-text-v14
6359,1,1,True,14,14,14,chat,gpt-4
6360,0,0,True,133,84,126,how-to,human
6361,1,1,True,40,35,44,how-to,ai21.j2-ultra-v1
6362,0,0,True,432,198,409,how-to,human
6363,0,0,True,202,92,156,how-to,human
6364,1,1,True,174,116,174,how-to,cohere.command-text-v14
6365,1,1,True,21,23,23,chat,ai21.j2-ultra-v1
6366,1,1,True,64,48,64,how-to,ai21.j2-ultra-v1
6367,0,0,True,14,14,14,chat,human
6368,1,1,True,430,192,393,how-to,cohere.command-text-v14
6369,0,0,True,28,21,26,chat,human
6370,1,1,True,437,211,402,how-to,gpt-3.5-turbo-instruct
6371,1,1,True,438,283,462,how-to,gpt-4
6372,0,1,False,12,14,13,chat,human
6373,1,1,True,27,25,24,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6374,1,1,True,255,150,260,chat,cohere.command-text-v14
6375,1,1,True,249,142,249,how-to,meta-llama/Llama-2-70b-chat-hf
6376,0,0,True,62,51,64,chat,human
6377,1,1,True,233,133,210,how-to,meta-llama/Llama-2-70b-chat-hf
6378,1,1,True,293,154,279,how-to,gpt-3.5-turbo-instruct
6379,1,1,True,174,111,171,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6380,1,1,True,22,21,25,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6381,0,0,True,24,25,25,chat,human
6382,1,0,False,34,33,37,chat,gpt-4
6383,1,1,True,133,95,132,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6384,0,0,True,35,28,35,chat,human
6385,1,1,True,15,16,13,chat,gpt-4
6386,0,1,False,21,20,22,chat,human
6387,0,0,True,54,50,61,chat,human
6388,0,1,False,438,237,431,how-to,human
6389,0,1,False,420,202,381,how-to,human
6390,1,0,False,11,15,15,chat,cohere.command-text-v14
6391,0,0,True,185,106,179,chat,human
6392,0,0,True,39,36,40,chat,human
6393,1,1,True,326,179,327,how-to,cohere.command-text-v14
6394,1,1,True,357,197,341,how-to,gpt-4
6395,1,1,True,106,70,108,chat,ai21.j2-ultra-v1
6396,1,1,True,318,175,308,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6397,1,1,True,413,245,415,how-to,gpt-4
6398,0,0,True,421,207,385,how-to,human
6399,1,1,True,125,87,130,how-to,cohere.command-text-v14
6400,1,1,True,276,157,260,chat,meta-llama/Llama-2-70b-chat-hf
6401,1,1,True,314,163,275,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6402,0,1,False,254,153,266,chat,human
6403,0,1,False,441,217,427,how-to,human
6404,0,0,True,425,246,433,how-to,human
6405,0,0,True,215,138,195,how-to,human
6406,0,0,True,35,35,36,chat,human
6407,1,1,True,80,59,84,how-to,ai21.j2-ultra-v1
6408,1,1,True,21,24,24,chat,ai21.j2-ultra-v1
6409,0,0,True,226,138,224,how-to,human
6410,1,1,True,134,86,127,chat,meta-llama/Llama-2-70b-chat-hf
6411,0,1,False,347,184,329,how-to,human
6412,1,1,True,216,118,191,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6413,1,1,True,108,74,115,chat,ai21.j2-ultra-v1
6414,1,1,True,243,139,230,how-to,cohere.command-text-v14
6415,0,0,True,297,147,249,how-to,human
6416,0,0,True,443,235,461,how-to,human
6417,1,1,True,259,147,257,chat,cohere.command-text-v14
6418,0,0,True,363,169,302,how-to,human
6419,1,1,True,37,34,34,chat,gpt-4
6420,1,1,True,367,163,335,how-to,gpt-3.5-turbo-instruct
6421,0,0,True,25,23,24,chat,human
6422,0,0,True,211,109,195,how-to,human
6423,0,1,False,10,13,12,chat,human
6424,0,0,True,285,153,253,how-to,human
6425,1,1,True,15,17,16,chat,gpt-4
6426,1,1,True,161,89,162,how-to,cohere.command-text-v14
6427,0,0,True,361,169,329,how-to,human
6428,0,1,False,130,96,145,chat,human
6429,1,1,True,149,96,147,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6430,0,0,True,24,22,27,chat,human
6431,1,1,True,237,117,212,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6432,1,1,True,293,158,271,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6433,1,1,True,16,16,16,chat,ai21.j2-ultra-v1
6434,1,1,True,362,203,368,how-to,gpt-4
6435,0,1,False,111,72,110,chat,human
6436,1,1,True,213,161,240,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6437,0,0,True,150,105,148,how-to,human
6438,0,0,True,361,178,340,how-to,human
6439,1,1,True,10,12,11,chat,cohere.command-text-v14
6440,0,0,True,40,31,28,chat,human
6441,1,1,True,440,245,439,how-to,gpt-4
6442,1,1,True,258,159,267,how-to,meta-llama/Llama-2-70b-chat-hf
6443,0,1,False,61,55,69,chat,human
6444,1,1,True,439,253,452,how-to,gpt-4
6445,0,1,False,174,112,175,chat,human
6446,1,1,True,192,91,169,how-to,meta-llama/Llama-2-70b-chat-hf
6447,0,0,True,32,30,32,chat,human
6448,1,1,True,15,13,15,chat,cohere.command-text-v14
6449,1,1,True,15,14,14,chat,gpt-3.5-turbo-instruct
6450,0,1,False,137,62,88,chat,human
6451,0,0,True,128,86,134,how-to,human
6452,1,1,True,57,44,54,chat,gpt-3.5-turbo-instruct
6453,1,1,True,54,44,55,chat,gpt-3.5-turbo-instruct
6454,1,1,True,276,126,238,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6455,1,1,True,55,39,61,how-to,ai21.j2-ultra-v1
6456,1,1,True,433,244,432,how-to,gpt-4
6457,0,0,True,38,24,21,chat,human
6458,0,0,True,443,219,439,how-to,human
6459,0,0,True,424,213,397,how-to,human
6460,1,1,True,37,33,40,how-to,ai21.j2-ultra-v1
6461,1,1,True,199,109,206,how-to,cohere.command-text-v14
6462,0,1,False,106,54,91,chat,human
6463,1,1,True,433,216,405,how-to,cohere.command-text-v14
6464,0,0,True,441,187,404,how-to,human
6465,0,0,True,441,208,433,how-to,human
6466,1,1,True,328,180,303,how-to,gpt-4
6467,1,1,True,165,82,156,how-to,meta-llama/Llama-2-70b-chat-hf
6468,1,1,True,423,207,393,how-to,gpt-4
6469,0,0,True,183,121,190,how-to,human
6470,1,1,True,157,94,151,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6471,1,1,True,12,15,14,chat,cohere.command-text-v14
6472,1,1,True,431,209,416,how-to,gpt-3.5-turbo-instruct
6473,0,0,True,314,160,294,how-to,human
6474,0,0,True,223,156,244,chat,human
6475,0,1,False,307,147,285,how-to,human
6476,1,1,True,311,165,317,how-to,meta-llama/Llama-2-70b-chat-hf
6477,1,1,True,55,48,63,chat,meta-llama/Llama-2-70b-chat-hf
6478,0,1,False,120,84,115,how-to,human
6479,0,0,True,432,152,334,how-to,human
6480,0,0,True,418,225,398,how-to,human
6481,1,1,True,107,82,113,chat,ai21.j2-ultra-v1
6482,0,1,False,86,66,93,how-to,human
6483,0,1,False,190,94,149,chat,human
6484,0,0,True,308,170,320,how-to,human
6485,1,1,True,441,201,388,how-to,gpt-3.5-turbo-instruct
6486,0,0,True,11,10,6,chat,human
6487,0,0,True,10,11,10,chat,human
6488,1,1,True,10,12,13,chat,gpt-4
6489,0,0,True,100,78,105,chat,human
6490,1,0,False,64,52,69,how-to,ai21.j2-ultra-v1
6491,1,1,True,34,32,33,how-to,ai21.j2-ultra-v1
6492,1,1,True,192,119,193,how-to,meta-llama/Llama-2-70b-chat-hf
6493,0,0,True,276,154,262,how-to,human
6494,1,1,True,428,196,376,how-to,gpt-3.5-turbo-instruct
6495,0,1,False,21,19,22,chat,human
6496,1,1,True,107,74,104,how-to,ai21.j2-ultra-v1
6497,0,0,True,423,203,376,how-to,human
6498,0,0,True,127,83,123,how-to,human
6499,0,0,True,133,76,127,how-to,human
6500,0,0,True,11,15,14,chat,human
6501,1,1,True,29,31,38,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6502,0,1,False,122,85,122,how-to,human
6503,1,1,True,333,138,268,how-to,cohere.command-text-v14
6504,0,1,False,12,13,12,chat,human
6505,0,0,True,16,19,17,chat,human
6506,1,1,True,454,219,418,how-to,gpt-3.5-turbo-instruct
6507,0,0,True,23,23,21,chat,human
6508,0,0,True,439,233,463,how-to,human
6509,1,1,True,448,185,425,how-to,gpt-3.5-turbo-instruct
6510,1,1,True,31,35,35,chat,gpt-3.5-turbo-instruct
6511,0,1,False,446,230,419,how-to,human
6512,0,1,False,11,12,11,chat,human
6513,0,0,True,337,174,317,how-to,human
6514,1,1,True,279,176,268,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6515,0,0,True,15,16,13,chat,human
6516,0,0,True,65,49,58,chat,human
6517,0,1,False,148,101,165,chat,human
6518,0,0,True,141,93,139,how-to,human
6519,0,0,True,22,19,21,chat,human
6520,1,1,True,34,30,32,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6521,0,1,False,185,110,178,chat,human
6522,1,1,True,213,85,176,how-to,meta-llama/Llama-2-70b-chat-hf
6523,0,1,False,213,158,220,chat,human
6524,0,1,False,361,178,354,how-to,human
6525,0,0,True,116,77,122,how-to,human
6526,0,0,True,10,11,10,chat,human
6527,1,0,False,10,12,11,chat,gpt-3.5-turbo-instruct
6528,0,0,True,255,128,240,how-to,human
6529,1,1,True,25,22,22,chat,ai21.j2-ultra-v1
6530,0,0,True,190,113,206,how-to,human
6531,1,1,True,13,15,14,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6532,1,1,True,394,210,369,how-to,gpt-4
6533,1,1,True,49,46,49,chat,gpt-4
6534,1,1,True,202,121,205,how-to,ai21.j2-ultra-v1
6535,0,0,True,338,153,290,how-to,human
6536,1,1,True,371,229,359,how-to,gpt-4
6537,1,0,False,263,157,294,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6538,1,1,True,318,123,239,how-to,meta-llama/Llama-2-70b-chat-hf
6539,0,1,False,300,169,290,chat,human
6540,0,0,True,429,193,373,how-to,human
6541,0,1,False,13,11,12,chat,human
6542,0,0,True,206,103,196,chat,human
6543,0,0,True,60,46,58,chat,human
6544,1,1,True,73,61,77,chat,gpt-4
6545,1,1,True,83,61,85,how-to,ai21.j2-ultra-v1
6546,0,0,True,458,219,426,how-to,human
6547,0,0,True,253,133,239,how-to,human
6548,1,1,True,298,128,232,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6549,1,1,True,46,43,50,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6550,0,0,True,218,123,204,how-to,human
6551,0,1,False,101,75,104,how-to,human
6552,0,0,True,448,234,428,how-to,human
6553,1,1,True,195,119,195,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6554,0,1,False,204,107,184,how-to,human
6555,1,1,True,28,29,33,chat,cohere.command-text-v14
6556,0,0,True,428,232,436,how-to,human
6557,1,1,True,21,24,24,chat,gpt-3.5-turbo-instruct
6558,1,1,True,451,212,416,how-to,gpt-3.5-turbo-instruct
6559,0,0,True,23,23,23,chat,human
6560,1,1,True,108,86,112,how-to,cohere.command-text-v14
6561,1,1,True,89,57,79,chat,meta-llama/Llama-2-70b-chat-hf
6562,1,1,True,270,158,270,chat,cohere.command-text-v14
6563,1,0,False,201,95,166,chat,cohere.command-text-v14
6564,1,1,True,268,148,248,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6565,1,0,False,17,19,20,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6566,0,0,True,43,38,45,chat,human
6567,0,0,True,425,226,408,how-to,human
6568,1,1,True,94,68,101,how-to,cohere.command-text-v14
6569,0,0,True,302,181,330,how-to,human
6570,1,1,True,24,25,26,chat,meta-llama/Llama-2-70b-chat-hf
6571,0,1,False,440,218,421,how-to,human
6572,1,1,True,184,120,160,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6573,0,0,True,24,26,25,chat,human
6574,0,0,True,329,172,324,how-to,human
6575,0,1,False,261,150,250,chat,human
6576,1,1,True,12,11,10,chat,gpt-4
6577,1,1,True,173,117,157,chat,cohere.command-text-v14
6578,1,1,True,38,38,46,how-to,ai21.j2-ultra-v1
6579,1,1,True,32,32,33,how-to,ai21.j2-ultra-v1
6580,1,1,True,304,126,198,chat,ai21.j2-ultra-v1
6581,0,0,True,388,184,351,how-to,human
6582,0,0,True,269,156,259,how-to,human
6583,1,1,True,420,226,422,how-to,gpt-4
6584,0,0,True,271,150,252,how-to,human
6585,0,0,True,438,224,417,how-to,human
6586,1,1,True,188,122,168,chat,gpt-3.5-turbo-instruct
6587,0,1,False,59,50,60,chat,human
6588,1,1,True,26,30,29,chat,gpt-3.5-turbo-instruct
6589,0,0,True,38,39,39,how-to,human
6590,1,1,True,132,92,136,how-to,ai21.j2-ultra-v1
6591,0,0,True,308,164,292,how-to,human
6592,1,1,True,412,203,384,how-to,gpt-4
6593,0,0,True,249,141,216,chat,human
6594,0,0,True,236,131,203,how-to,human
6595,1,1,True,20,21,25,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6596,0,0,True,440,217,448,how-to,human
6597,0,0,True,18,18,17,chat,human
6598,1,0,False,211,104,180,chat,cohere.command-text-v14
6599,0,0,True,237,143,231,how-to,human
6600,0,0,True,74,57,76,how-to,human
6601,0,0,True,106,76,118,chat,human
6602,1,1,True,282,142,273,chat,cohere.command-text-v14
6603,0,0,True,10,9,9,chat,human
6604,1,1,True,159,111,172,how-to,cohere.command-text-v14
6605,0,0,True,13,15,14,chat,human
6606,1,1,True,348,148,303,how-to,cohere.command-text-v14
6607,0,0,True,220,144,222,how-to,human
6608,1,1,True,220,138,243,chat,mistralai/Mixtral-8x7B-Instruct-v0.1
6609,0,1,False,422,222,405,how-to,human
6610,0,0,True,205,114,198,how-to,human
6611,0,0,True,96,60,83,how-to,human
6612,1,1,True,212,93,152,chat,meta-llama/Llama-2-70b-chat-hf
6613,1,1,True,104,76,106,how-to,meta-llama/Llama-2-70b-chat-hf
6614,0,1,False,76,66,79,chat,human
6615,1,1,True,29,24,34,how-to,ai21.j2-ultra-v1
6616,0,0,True,279,150,260,how-to,human
6617,1,1,True,183,106,183,chat,meta-llama/Llama-2-70b-chat-hf
6618,1,1,True,178,100,170,how-to,meta-llama/Llama-2-70b-chat-hf
6619,1,1,True,408,214,398,how-to,gpt-4
6620,0,0,True,30,33,36,chat,human
6621,1,1,True,195,120,197,chat,cohere.command-text-v14
6622,1,1,True,90,68,92,how-to,ai21.j2-ultra-v1
6623,1,1,True,393,195,388,how-to,cohere.command-text-v14
6624,0,0,True,65,57,66,chat,human
6625,1,1,True,263,156,243,chat,meta-llama/Llama-2-70b-chat-hf
6626,0,1,False,308,151,275,how-to,human
6627,0,1,False,58,44,59,chat,human
6628,0,1,False,26,23,29,chat,human
6629,1,1,True,247,145,241,chat,gpt-3.5-turbo-instruct
6630,0,1,False,350,169,319,how-to,human
6631,0,0,True,177,114,188,chat,human
6632,1,1,True,161,91,141,how-to,mistralai/Mixtral-8x7B-Instruct-v0.1
6633,0,0,True,283,146,276,how-to,human
6634,1,1,True,352,173,331,how-to,cohere.command-text-v14
6635,0,0,True,154,90,150,how-to,human
